q1,q2,q3,q4,q5,q6,q7,q12,q13,q15,q18,q24
4,2,1,1,C,1.75,95.26,5,,1,1,2
4,2,1,2,E,1.8,84.82,1,,1,2,2
4,1,1,2,E,1.47,40.82,1,,1,2,2
4,1,1,2,E,1.7,57.15,1,,1,2,2
4,1,2,1,,,,1,,1,2,2
7,1,4,1,E,,,1,,1,1,2
4,2,2,1,,1.68,49.9,1,,1,2,2
3,2,1,1,,,,1,,1,2,2
7,2,4,2,,,,3,,3,2,2
3,1,1,1,,1.55,49.9,1,,1,2,1
3,1,1,1,C E,,,1,,1,2,2
5,2,2,1,,1.8,86.18,1,,1,2,2
5,2,2,2,E,1.63,58.97,4,,1,2,1
4,2,2,1,E,1.8,99.79,1,,1,2,2
3,2,1,2,E,1.75,74.39,1,,1,2,2
4,1,2,2,B,,,1,,1,2,2
3,2,1,1,,1.75,122.47,1,,1,2,2
7,2,4,2,B,,,1,,1,2,1
3,2,1,2,E,1.83,54.43,1,,1,2,1
5,2,2,2,,,,1,,1,2,2
4,2,1,2,B,1.8,59.88,1,,1,2,2
3,2,1,1,,1.78,58.97,1,,1,1,2
5,2,2,1,,1.63,50.8,1,,1,2,2
4,2,2,2,E,1.73,58.51,1,,1,1,2
4,1,1,1,E,,,1,,1,2,2
4,2,1,1,,1.7,74.84,1,,2,1,2
6,2,3,1,,1.68,61.69,1,,1,2,2
4,1,2,2,E,1.63,63.5,1,,1,1,2
6,1,3,2,,1.55,53.52,1,,3,2,2
3,1,1,2,C E,,,1,,1,2,2
4,1,2,1,,1.55,45.36,1,,1,2,2
5,1,2,2,E,1.63,50.8,1,,1,2,2
7,2,4,1,,1.65,79.38,1,,1,2,2
4,2,2,2,E,1.8,96.16,1,,1,2,2
4,2,2,1,,1.78,68.04,1,,1,2,2
3,1,1,1,,1.73,55.34,1,,1,2,2
4,1,1,2,A   E,1.6,63.5,1,,1,2,2
4,2,2,1,E,1.7,71.67,1,,1,1,2
6,1,3,1,,,,1,,1,2,2
3,1,1,1,,,,1,,1,2,2
4,1,1,2,E,1.65,57.61,1,,1,1,2
4,1,1,1,,,,1,,1,2,2
4,2,2,2,C E,2.01,113.4,1,,1,2,2
5,2,2,2,E,,,2,,1,2,1
3,1,1,2,B,1.6,72.58,1,,1,2,2
5,1,2,1,E,1.73,72.58,1,,1,2,2
6,2,3,2,,1.65,55.79,1,,1,1,2
4,2,1,1,E,1.7,81.65,1,,1,1,2
4,2,2,1,,1.7,99.79,1,,1,1,2
6,1,3,1,E,1.52,58.97,1,,1,2,1
4,2,1,2,E,1.68,61.24,1,,1,2,1
6,2,4,1,,1.68,81.65,1,,1,2,2
3,2,1,1,,1.68,57.61,1,,1,2,2
4,2,1,2,E,1.6,81.65,1,,1,2,2
3,1,1,2,E,1.55,52.16,1,,1,1,2
4,1,1,2,E,1.57,46.27,1,,1,2,2
3,1,1,2,B,,,1,,1,2,1
4,2,2,2,E,1.57,57.15,1,,1,2,1
3,1,1,,E,1.6,43.55,1,,1,2,1
4,2,2,1,,1.73,68.95,1,,1,2,2
4,2,2,1,,1.83,77.11,5,,1,2,2
5,2,2,2,,,,1,,1,2,2
3,1,1,1,,1.57,99.79,1,,1,2,2
4,1,2,1,,1.52,86.18,1,,1,2,2
4,2,2,2,E,1.88,81.65,1,,1,2,2
4,2,1,1,E,1.73,63.05,1,,1,2,2
3,2,1,2,B,1.57,48.54,1,,1,2,2
6,2,4,1,,,,1,,1,2,2
4,2,1,2,B,1.7,54.43,1,,1,2,2
4,1,1,1,E,,,1,,1,2,2
5,2,2,1,A,1.75,66.23,1,,1,2,2
3,1,1,1,,1.6,47.63,1,,1,2,2
7,2,4,1,E,,,1,,1,1,2
5,1,2,1,,1.6,86.18,1,,1,2,2
4,2,1,2,,1.63,57.61,1,,1,2,2
4,2,1,2,B,1.55,58.97,1,,1,2,2
4,1,2,1,,1.52,74.84,1,,1,1,2
4,1,1,2,B,1.52,52.62,1,,1,2,2
6,1,4,1,E,1.6,48.99,1,,1,2,2
4,1,1,2,E,1.65,54.43,1,,1,2,1
5,1,2,1,,,,1,,1,2,2
3,1,1,1,A   E,1.73,129.28,2,,1,1,2
4,2,1,2,A   E,1.65,72.58,1,,1,2,2
4,1,1,2,E,1.55,58.97,1,,1,2,2
3,1,1,2,B,1.55,61.24,1,,1,2,2
4,1,1,1,,,,1,,1,2,2
5,1,3,1,,,,1,,1,2,2
4,2,1,1,,1.7,117.94,1,,1,1,2
3,1,1,1,,,,1,,1,2,2
6,,4,2,,,,5,,4,2,2
4,2,1,2,E,,,1,,1,2,2
6,2,3,1,E,1.6,65.77,1,,1,2,2
5,2,3,2,E,1.73,136.08,1,,1,1,2
4,1,1,1,,,,1,,1,2,2
3,2,1,2,E,,,1,,1,2,2
6,1,3,2,,,,1,,1,2,2
5,2,2,2,E,1.75,59.42,1,,1,2,2
4,2,1,1,,1.75,58.97,1,,1,2,2
5,1,3,2,C,1.55,86.18,1,,1,2,1
4,2,1,1,C,1.73,58.97,1,,1,2,2
6,2,3,1,E,1.78,109.32,1,,1,2,2
3,1,1,1,A   E,,,1,,1,1,1
2,2,1,1,,,,1,,1,2,2
4,2,2,1,,1.75,96.62,1,,1,1,2
4,1,2,2,E,1.57,67.13,1,,6,2,1
6,1,3,1,,,,1,,1,1,2
4,2,2,2,C E,1.57,82.56,1,,1,1,2
3,2,1,1,,1.78,80.74,1,,1,2,2
4,1,2,2,DE,1.57,52.16,1,,1,2,2
5,2,2,2,C,1.78,61.24,1,,1,2,2
5,1,2,2,D,,,1,,1,1,2
7,2,4,1,E,1.78,92.99,1,,1,2,2
6,1,4,1,E,1.7,74.84,1,,1,2,2
6,1,3,1,,1.5,99.79,1,,1,2,2
7,1,4,2,A C,1.55,127.01,1,,3,2,1
4,1,2,2,E,1.63,63.5,1,,1,2,2
3,1,1,1,,1.52,38.56,1,,1,1,2
6,2,3,1,A,1.7,68.04,1,,2,2,2
4,2,2,1,,1.78,90.72,1,,1,2,2
4,2,2,2,A   E,1.75,90.72,1,,2,2,2
4,2,1,2,E,1.8,54.43,1,,1,2,2
3,2,1,2,C,1.7,59.88,1,,1,2,2
7,2,3,1,D,,,1,,1,2,2
7,2,4,1,E,,,1,,1,2,2
1,,5,2,E,,,1,,1,1,2
5,1,3,1,,1.63,56.7,1,,1,2,2
5,2,3,2,A,1.73,69.4,1,,1,2,1
4,1,1,2,E,,,1,,1,2,2
4,2,1,2,D,1.88,63.05,1,,3,1,2
7,1,4,1,A   E,1.78,107.5,1,,1,2,2
3,2,1,2,E,1.73,94.35,1,,1,2,2
3,1,1,1,E,1.5,51.26,1,,1,1,2
4,2,1,,E,1.68,54.43,1,,2,2,1
4,2,2,1,E,1.8,70.76,1,,1,2,2
4,1,2,1,,1.63,68.04,1,,1,2,2
4,1,1,1,E,1.65,72.58,1,,1,2,2
3,2,1,2,E,,,1,,1,2,2
4,1,1,2,E,1.63,70.76,1,,1,1,1
4,2,2,1,,1.6,78.47,1,,1,2,1
6,2,3,1,,,,1,,1,1,2
5,2,1,1,,,,1,,1,2,2
5,1,3,2,A,1.55,68.04,1,,1,2,1
5,2,3,2,C,1.7,54.43,1,,1,2,2
6,1,3,2,DE,1.65,49.44,1,,1,1,2
3,2,1,2,E,1.8,83.01,1,,1,2,2
7,2,4,2,C,,,1,,2,2,2
3,1,1,1,A,1.57,72.58,1,,1,2,2
7,2,4,1,E,1.73,58.97,1,,1,2,2
7,2,3,2,C,1.88,136.08,1,,1,2,1
6,2,3,1,E,,,1,,1,2,2
6,2,3,1,,,,1,,1,1,2
4,1,1,1,,1.4,40.82,1,,1,2,2
4,1,1,2,C,1.52,49.9,1,,1,2,2
4,1,1,1,E,,,1,,1,2,2
3,1,1,2,C E,1.63,58.97,1,,1,2,2
6,1,3,1,,1.6,69.85,1,,1,1,2
6,2,3,2,C,1.75,73.03,1,,1,2,2
6,2,3,1,,1.55,68.04,1,,1,2,2
3,2,1,2,E,1.83,68.04,1,,1,2,2
4,1,1,1,,,,1,,1,2,2
4,2,1,1,,,,1,,1,1,2
4,2,2,1,E,1.7,67.13,1,,1,2,2
3,2,1,1,A,1.96,94.8,2,,1,1,1
4,1,2,2,,,,1,,1,2,2
3,1,1,2,E,,,1,,1,2,2
7,2,4,2,E,,,1,,1,2,1
4,1,1,2,A   E,,,1,,1,2,2
6,1,4,2,C,1.73,99.79,1,,1,2,2
6,2,4,1,,,,1,,1,2,2
6,2,3,2,B,1.6,77.11,1,,1,2,2
6,1,3,1,,,,1,,1,1,2
4,2,2,1,,1.88,67.13,1,,1,2,2
6,1,4,1,E,1.52,76.2,1,,1,2,2
5,2,2,2,E,1.8,69.85,2,,1,2,2
6,2,3,1,,,,1,,1,2,2
6,1,3,2,E,1.7,57.15,1,,1,1,1
3,2,1,2,E,1.63,54.89,1,,1,2,2
6,2,3,1,,1.68,113.4,1,,1,2,2
5,2,2,,,,,1,,1,2,
5,2,2,1,,1.63,53.52,1,,1,2,2
6,1,3,2,E,1.68,56.7,1,,1,1,2
4,2,1,1,E,1.85,99.79,1,,8,1,1
6,2,3,1,,1.65,70.31,1,,1,1,2
4,1,1,2,E,1.65,48.08,1,,1,2,2
5,2,2,2,C E,1.75,83.46,1,,1,1,1
3,2,1,1,,,,1,,1,2,2
6,2,3,2,,1.85,99.79,1,,1,2,2
4,1,2,1,,,,1,,1,2,
4,,1,1,E,,,1,,1,2,2
5,1,2,1,,1.75,45.81,1,,1,2,2
6,1,3,2,E,,,1,,1,2,1
7,2,4,2,E,1.88,73.94,1,,1,2,2
5,1,2,2,CDE,1.68,45.36,1,,1,1,2
4,2,1,1,,1.7,80.29,1,,1,2,2
7,1,4,1,,,,1,,1,2,2
5,1,3,1,E,1.7,50.8,1,,1,2,2
5,2,3,2,E,1.7,72.58,1,,1,2,2
5,2,2,1,D,1.6,90.72,1,,2,2,1
4,1,1,2,E,1.7,57.15,1,,1,2,2
5,1,2,1,E,,,1,,1,1,2
6,2,4,2,E,1.75,63.5,1,,1,2,2
5,2,2,1,,1.8,68.95,1,,2,2,2
5,2,2,1,,1.63,73.03,5,,1,1,2
2,1,1,1,,,,1,,1,2,2
6,1,3,1,E,1.57,62.6,1,,1,2,2
6,,3,1,,,,1,,1,2,2
4,2,1,1,E,,,1,,1,2,2
4,1,2,2,C,1.68,83.92,1,,1,1,2
6,2,3,1,,2.03,63.05,1,,1,2,2
3,1,1,1,E,,,1,,1,1,2
6,1,4,2,C,1.6,54.89,1,,1,2,2
5,2,2,1,E,1.78,54.43,1,,1,2,2
4,1,,,,,,1,,1,2,1
7,2,5,2,E,1.78,105.69,1,,1,2,2
4,,1,1,,,,1,,1,2,2
4,2,1,1,,,,1,,1,2,2
3,1,1,1,,,,1,,1,2,2
4,2,1,2,E,1.8,84.82,1,,1,2,2
5,2,2,2,C,1.63,86.18,5,,8,2,2
5,2,3,1,,1.73,68.04,1,,1,2,2
6,1,2,2,C,1.68,81.65,1,,1,2,2
3,1,1,2,E,1.63,61.24,1,,1,2,2
6,1,3,1,,1.57,50.8,1,,1,2,2
6,1,3,1,,1.65,65.77,1,,1,2,2
5,1,3,1,,,,1,,1,2,2
5,2,2,2,E,1.85,68.04,1,,1,2,2
3,1,1,2,C,1.55,58.97,1,,1,2,2
6,2,3,1,,,,1,,1,2,2
6,1,4,2,E,1.6,55.79,1,,1,2,2
5,1,2,1,,1.55,54.43,1,,1,2,2
6,2,4,2,E,1.8,90.72,1,,2,1,1
6,1,3,,E,1.73,108.86,1,,1,2,1
6,1,3,2,E,,,1,,1,2,1
4,2,1,2,A,1.8,90.72,1,,2,2,2
4,2,1,2,E,1.78,63.5,1,,1,1,2
5,2,3,1,,1.73,68.04,1,,1,2,2
4,1,1,1,E,1.73,54.43,1,,3,2,2
3,2,1,1,,1.8,84.82,1,,1,1,2
3,2,1,2,B  E,1.63,52.62,1,,1,1,2
3,2,1,1,A   E,1.68,48.08,1,,3,2,2
5,2,3,1,,,,1,,1,2,2
3,2,1,2,E,1.75,61.69,1,,1,2,2
5,,3,2,,,,1,,1,2,2
6,2,3,2,E,1.83,111.13,1,,1,2,2
4,1,2,2,E,1.68,68.04,1,,1,1,2
5,2,2,1,A,1.83,86.18,1,,1,2,2
3,1,1,2,E,1.57,39.92,1,,1,2,2
6,1,4,1,,1.6,57.61,1,,1,2,2
3,2,1,2,E,1.6,45.36,1,,1,2,2
3,2,1,1,,1.7,72.58,1,,1,2,2
3,2,1,2,E,,,,,,,1
3,2,1,2,E,1.9,74.84,1,,1,2,2
5,1,2,1,,1.75,45.81,1,,1,2,2
6,2,3,1,E,1.78,80.74,1,,1,2,2
4,2,1,2,E,1.65,59.42,1,,1,2,2
3,1,1,2,E,1.63,63.5,1,,1,2,2
4,2,2,1,,1.68,55.79,1,,2,1,2
5,2,2,1,E,1.83,89.36,1,,1,2,2
3,1,1,2,C,1.7,54.43,1,,1,2,2
4,1,1,1,,1.55,43.09,1,,1,1,2
5,2,3,1,,1.93,67.59,1,,1,2,2
4,2,1,1,,1.78,113.4,1,,1,2,2
5,2,2,2,E,1.88,107.05,1,,1,1,2
5,2,3,2,E,,,1,,1,1,2
7,2,4,2,E,1.93,79.38,1,,1,2,2
5,1,3,1,E,1.6,58.97,1,,1,2,2
4,2,2,2,B,1.7,95.26,1,,1,2,2
5,2,3,2,E,,,1,,1,2,2
4,1,2,2,B,1.63,54.43,1,,1,2,2
3,1,1,2,E,1.65,61.69,1,,1,2,2
3,2,1,2,E,1.7,62.6,1,,1,2,2
4,1,1,1,E,1.6,62.14,1,,1,2,2
6,2,4,2,E,1.96,99.79,1,,1,2,2
4,1,1,1,,,,1,,1,1,1
4,1,1,1,E,1.55,63.5,1,,1,2,2
3,2,1,2,E,1.75,53.98,1,,1,2,2
4,1,2,1,E,1.63,54.43,1,,1,2,2
4,1,1,2,C,1.6,47.63,1,,1,2,2
5,1,3,2,C,,,1,,1,2,2
6,1,3,2,E,1.63,63.5,1,,1,2,2
4,2,2,1,E,1.68,65.32,1,,2,1,2
5,1,3,2,E,1.68,56.7,1,,1,2,2
4,2,2,2,E,1.83,99.79,1,,1,1,1
4,1,1,1,C E,1.8,58.97,1,,1,2,2
4,2,1,2,C,1.78,72.58,1,,1,2,2
5,2,2,2,E,1.85,80.29,1,,1,2,2
3,2,1,2,E,1.68,59.88,1,,2,1,2
5,1,3,1,,1.68,68.04,1,,1,2,2
6,2,3,1,,,,1,,1,2,2
4,1,2,1,,1.6,61.24,1,,1,2,2
5,2,2,2,E,1.73,63.5,1,,1,2,2
5,1,3,1,,1.55,49.9,1,,1,1,1
3,1,1,1,E,,,1,,1,2,2
4,1,1,1,A,1.7,63.5,1,,1,2,2
3,2,1,1,,1.57,36.29,1,,1,2,2
3,1,1,1,E,,,1,,1,2,2
7,2,4,2,B,1.63,58.97,1,,1,2,2
4,2,2,1,,1.73,83.92,1,,1,2,2
6,1,4,2,E,1.63,58.97,1,,1,2,2
6,2,3,1,,1.7,61.24,1,,3,1,2
3,2,1,1,,,,1,,1,2,2
4,2,2,2,E,1.73,53.98,1,,1,2,2
5,1,2,2,A   E,1.73,67.13,1,,1,1,1
4,1,1,1,,,,1,,1,2,2
3,1,1,1,,,,1,,1,1,2
6,2,3,1,,,,1,,1,2,2
6,2,3,1,,,,1,,1,1,2
3,2,1,2,E,1.63,63.5,3,,8,1,
3,2,1,2,,1.65,58.06,1,,1,2,2
4,2,1,1,,,,1,,1,2,2
3,1,1,2,,,,1,,1,2,1
4,2,2,2,E,1.65,51.71,1,,1,2,2
5,2,2,2,E,1.83,83.92,1,,1,2,2
4,2,1,1,,1.73,58.97,1,,1,2,2
5,2,2,2,E,1.75,74.84,1,,1,2,2
3,2,1,1,E,,,1,,1,2,2
4,1,1,2,E,1.47,35.38,1,,1,2,1
4,1,2,2,E,1.63,49.9,1,,1,,1
5,1,3,1,C,1.52,49.44,1,,1,2,2
5,2,2,2,B,,,1,,1,2,1
5,2,2,1,,1.78,47.63,1,,1,2,2
6,1,3,2,E,,,1,,1,2,1
4,1,1,1,,,,1,,1,2,2
4,2,1,2,C,1.75,86.18,,,1,2,2
5,1,3,2,E,1.68,54.43,1,,1,2,2
4,1,1,1,E,,,1,,1,2,2
7,2,4,2,C E,1.83,68.95,1,,1,1,2
3,2,1,1,E,,,1,,1,2,2
4,1,1,1,,1.6,104.33,1,,1,2,2
4,1,1,2,A   E,1.6,52.16,1,,1,2,2
6,2,3,2,C,1.73,69.85,1,,1,2,2
7,1,4,1,,,,1,,1,1,2
6,1,4,1,,1.6,56.7,1,,1,2,2
3,2,1,1,,1.7,50.35,1,,1,1,2
3,1,1,2,B,1.6,58.97,1,,1,2,1
6,2,3,1,,,,1,,1,2,2
5,2,2,1,,,,1,,1,2,2
4,1,2,2,B,1.6,58.97,1,,1,2,2
5,2,1,,B,1.6,55.34,1,,1,,
4,2,1,2,E,1.75,63.5,1,,1,2,2
5,2,3,1,,,,1,,1,1,2
7,2,4,1,E,1.73,63.5,1,,1,2,2
7,1,4,2,E,1.6,77.11,1,,1,2,2
6,2,4,1,,1.65,62.14,1,,1,2,2
6,2,4,1,,1.78,94.35,1,,1,2,2
6,2,4,2,C,1.78,55.79,1,,1,2,1
7,2,4,1,,1.83,77.11,1,,1,2,2
6,2,4,2,E,1.7,51.71,1,,1,2,2
6,2,4,1,,1.78,77.11,1,,1,2,2
3,2,1,2,E,1.78,59.42,1,,1,2,2
3,2,1,2,E,1.8,59.42,1,,1,2,2
7,1,4,2,E,1.7,68.04,1,,1,2,1
7,1,4,1,,1.57,63.5,1,,1,1,2
5,1,3,1,E,1.6,47.63,1,,1,2,2
5,1,2,1,E,1.55,58.97,1,,8,2,1
4,2,1,1,C,,,1,,1,1,1
5,1,1,1,A,,,1,,1,2,2
7,1,4,2,B,,,1,,2,2,1
7,1,4,2,E,1.65,68.04,1,,1,2,2
2,1,1,2,E,1.6,65.32,1,,1,1,1
6,1,4,2,E,1.63,58.97,1,,1,2,1
4,1,2,2,E,1.55,50.8,2,,1,2,1
3,2,1,2,E,,,1,,1,2,2
5,2,2,2,E,1.8,84.37,1,,1,2,2
4,2,2,2,E,1.73,54.43,1,,1,2,2
6,1,4,1,,1.63,81.65,1,,1,2,2
7,1,4,2,E,1.7,63.5,1,,1,2,2
6,1,3,1,B  E,,,4,,3,1,2
7,1,4,2,E,1.65,65.77,1,,1,2,2
4,1,1,2,A,1.57,49.9,1,,1,2,2
3,2,1,2,E,1.75,87.09,1,,1,1,1
7,1,4,2,E,1.57,79.38,1,,3,1,2
4,2,1,2,E,1.78,64.41,1,,1,2,2
5,1,3,2,E,1.63,58.97,1,,1,2,2
6,1,3,2,E,1.68,113.4,1,,1,2,1
7,1,4,2,E,1.68,56.7,1,,1,2,2
4,1,2,2,E,1.63,56.25,1,,1,2,2
5,1,2,2,E,1.73,63.5,1,,1,1,1
5,2,2,2,E,1.78,137.44,1,,1,1,2
6,1,3,2,E,1.68,99.79,1,,1,2,2
4,2,2,1,E,1.75,72.58,1,,1,2,2
5,1,2,2,E,1.55,56.7,,,,1,1
4,1,1,2,E,1.75,52.16,1,,1,2,2
5,2,3,1,,2.01,58.97,1,,1,2,2
4,1,1,2,E,1.55,58.97,1,,1,2,1
5,1,2,2,E,1.63,54.43,1,,1,2,2
5,1,2,2,E,1.65,56.7,1,,1,2,2
5,2,3,2,E,1.83,72.58,1,,1,2,2
5,1,2,2,E,1.63,73.48,1,,1,2,2
4,1,2,2,E,1.55,47.17,1,,1,2,2
4,2,1,2,E,1.73,83.92,1,,1,2,2
4,2,1,1,ABCDE,,,1,,1,2,2
4,2,1,2,E,,,1,,1,1,2
4,1,1,2,E,,,1,,1,2,2
5,2,2,2,E,1.85,81.65,1,,1,2,1
4,1,1,2,E,1.6,54.43,1,,1,2,1
3,2,1,2,E,,,1,,1,2,2
3,1,1,2,E,,,1,,1,1,2
6,2,4,2,E,1.83,56.7,1,,1,2,2
7,1,4,2,E,1.7,46.72,1,,1,1,1
6,1,3,2,E,1.68,52.16,1,,1,2,1
7,1,4,2,B,1.57,58.97,1,,1,2,2
5,2,2,2,E,1.63,86.18,1,,1,2,2
4,1,2,2,B  E,1.5,40.82,1,,2,2,2
4,2,1,1,A,,,1,,1,2,2
7,2,3,2,E,1.83,131.54,5,,3,1,1
6,2,3,2,E,1.78,81.65,1,,1,2,2
4,1,1,1,,,,1,,1,2,2
6,1,3,1,,1.52,61.24,1,,1,2,2
4,1,1,2,B,1.63,49.9,1,,1,2,2
3,2,1,2,E,1.73,47.63,1,,1,2,2
3,2,1,1,,1.65,61.24,1,,1,2,2
6,1,3,2,E,1.78,68.04,1,,1,2,2
6,1,3,2,E,1.63,65.77,1,,1,2,2
5,2,3,2,E,1.8,99.79,5,,4,1,1
5,2,2,2,E,1.85,142.88,1,,1,2,2
3,1,1,2,E,1.7,61.24,1,,1,2,2
6,2,3,2,E,1.78,49.9,1,,2,2,2
7,1,4,1,E,1.57,61.24,1,,1,2,2
3,1,1,2,E,1.63,91.17,1,,1,2,1
5,1,3,2,E,1.73,55.79,1,,1,2,2
6,1,3,1,A,,,1,,1,2,2
4,2,1,1,A,1.78,70.31,3,,1,2,2
4,1,1,2,B D,1.65,77.11,1,,1,2,2
5,1,2,2,E,1.65,49.9,1,,1,2,2
5,1,3,2,E,1.65,52.16,1,,1,2,2
6,2,3,2,E,1.93,70.31,1,,1,1,2
5,1,3,2,E,1.75,65.77,1,,1,2,2
5,1,3,2,E,1.68,56.7,1,,1,2,2
5,2,2,2,E,1.96,92.99,1,,1,2,2
5,1,2,2,E,1.68,65.32,1,,1,2,1
5,2,2,2,E,1.78,79.83,5,,8,2,2
5,2,3,2,E,1.9,90.72,1,,1,2,2
5,1,2,2,E,1.55,58.97,1,,1,2,2
5,1,2,2,E,1.68,56.25,1,,1,2,2
4,2,2,2,E,1.88,72.58,1,,1,2,2
4,,1,2,E,,,1,,1,2,2
4,2,1,2,E,,,1,,1,2,2
4,1,2,2,E,1.65,68.04,1,,1,2,2
5,1,3,2,E,1.52,54.43,1,,1,2,2
4,2,2,2,E,1.85,67.13,1,,1,2,2
4,1,1,2,E,1.68,58.97,1,,1,2,2
5,2,3,2,E,1.83,81.19,1,,1,2,2
5,1,2,2,E,1.6,72.58,1,,1,2,2
5,1,3,2,E,1.68,59.42,1,,1,2,2
4,1,1,2,E,,,1,,1,,2
4,1,1,1,,,,1,,1,2,2
6,2,3,2,E,1.78,86.18,1,,2,1,2
4,2,1,2,E,1.78,90.72,1,,1,2,2
7,2,3,2,E,1.7,56.7,1,,1,2,1
5,2,2,2,DE,1.75,106.6,1,,3,1,2
4,1,1,1,E,,,1,,1,2,2
4,1,1,2,E,1.63,77.11,1,,1,2,2
6,2,4,2,E,1.8,71.22,1,,1,2,2
6,2,3,2,E,1.7,86.18,1,,1,2,2
4,1,1,2,E,1.57,46.72,1,,1,2,2
5,1,2,1,E,1.52,53.07,1,,1,2,2
5,1,2,2,E,1.55,50.8,1,,1,2,2
7,2,4,2,E,1.8,72.58,1,,1,2,2
3,2,1,2,E,1.83,74.39,1,,1,1,2
5,1,2,2,E,1.68,92.99,1,,1,2,1
5,1,2,2,E,,,1,,1,1,2
6,1,3,2,E,1.6,46.72,1,,1,2,2
4,2,1,1,ABCDE,1.83,68.04,5,,8,1,2
4,1,1,2,E,1.65,54.43,1,,1,2,2
5,1,2,2,E,1.68,54.43,1,,1,2,2
5,1,2,2,E,1.68,55.79,1,,1,2,1
4,1,1,2,E,,,1,,1,2,2
6,2,3,2,E,1.8,65.77,1,,1,2,2
6,2,3,2,E,1.73,63.5,1,,1,1,2
5,1,3,2,E,1.65,51.26,1,,1,2,2
4,2,1,2,E,1.78,68.04,1,,1,2,2
4,1,1,2,E,1.6,72.58,1,,1,2,1
3,1,1,2,E,1.65,54.43,1,,1,2,2
4,1,1,2,E,1.68,53.07,1,,1,2,2
5,1,3,1,E,1.42,54.43,1,,1,1,2
4,1,1,2,A   E,1.42,54.43,1,,1,2,2
4,2,2,2,E,1.75,86.18,1,,1,2,1
6,1,3,2,E,1.68,59.88,1,,1,2,2
4,2,1,2,E,1.85,97.52,4,,1,1,2
4,1,1,2,E,1.65,47.17,1,,1,2,2
4,1,1,1,,1.63,63.5,1,,1,2,2
4,2,1,2,E,1.73,63.5,1,,1,2,2
6,2,3,2,E,1.8,68.04,1,,1,2,2
4,1,1,2,E,,,1,,1,2,1
5,1,2,2,E,1.57,59.88,1,,1,2,1
4,1,1,2,E,1.65,58.97,1,,2,2,2
6,1,3,2,E,1.65,52.16,1,,1,2,2
4,1,2,2,A   E,1.63,72.58,1,,1,2,2
3,2,1,2,B  E,1.63,53.98,1,,1,2,2
7,1,4,1,E,1.7,77.11,1,,1,2,1
3,2,1,1,A,1.75,65.77,1,,1,2,2
5,2,2,2,E,1.75,52.16,1,,8,2,1
6,1,3,2,E,1.6,45.36,1,,1,2,2
6,1,3,1,,1.6,61.24,1,,1,2,2
4,1,1,2,E,1.6,60.33,1,,1,1,2
6,2,3,2,E,1.9,105.69,1,,1,2,2
6,2,3,1,,1.52,90.72,1,,8,1,1
3,,1,2,E,,,1,,1,2,1
3,2,1,1,,1.75,53.52,1,,1,1,2
5,1,2,2,E,1.6,54.43,1,,1,2,2
4,2,1,2,E,1.63,56.7,1,,1,2,2
4,1,1,1,,,,1,,1,2,2
5,2,2,2,E,1.78,69.4,1,,1,2,2
5,1,2,2,B  E,1.65,95.26,1,,1,2,1
4,1,1,2,E,1.65,48.54,1,,1,2,2
4,1,2,1,,1.6,48.54,1,,1,2,2
4,1,1,2,E,1.63,81.65,1,,1,2,1
6,2,3,1,,1.8,74.84,1,,1,2,2
3,1,1,1,A,1.5,40.82,1,,2,2,1
7,1,3,2,E,1.57,56.7,1,,1,2,1
4,1,1,2,E,1.6,47.63,1,,1,2,2
5,1,2,2,E,1.7,102.06,5,,1,2,2
4,1,2,2,E,1.68,68.04,1,,1,1,2
4,2,2,2,E,1.68,61.24,1,,1,1,2
4,1,2,2,A   E,1.57,42.64,1,,1,1,2
5,2,3,2,E,1.83,92.99,1,,1,2,2
7,1,4,2,E,1.73,97.52,1,,1,2,1
5,1,3,2,E,1.7,58.97,1,,1,2,1
6,1,3,2,E,1.55,63.5,1,,1,1,2
6,1,3,2,E,1.63,61.24,1,,1,2,1
5,2,2,2,E,1.88,135.17,1,,1,2,2
4,1,1,1,C,1.52,74.84,1,,3,2,1
6,2,3,2,E,1.85,86.18,1,,3,2,1
5,2,2,2,E,1.83,61.24,1,,1,1,2
3,2,1,2,E,1.75,68.49,1,,1,2,2
3,1,1,2,E,1.68,63.5,1,,1,2,2
5,2,2,2,E,,,1,,1,2,2
6,2,3,2,E,1.85,113.4,1,,1,1,1
5,2,3,2,E,1.8,81.65,1,,1,2,2
3,2,1,2,A,1.7,63.5,1,,1,1,2
5,2,3,2,E,1.7,62.6,1,,1,2,2
4,1,1,2,E,1.55,46.27,1,,1,2,1
4,1,1,2,E,1.6,54.43,1,,1,2,2
5,1,2,2,E,1.68,85.73,1,,1,2,2
5,1,3,1,C,1.55,61.24,1,,1,2,2
4,2,1,2,E,1.73,62.6,1,,1,2,2
4,2,1,2,E,1.68,74.84,1,,1,2,2
4,1,1,2,E,1.65,58.97,1,,1,1,1
4,1,1,2,E,1.73,72.58,1,,1,2,1
7,1,4,2,E,1.65,54.43,1,,1,2,2
7,2,4,2,E,1.83,72.58,1,,1,1,2
5,1,3,2,E,,,1,,1,2,2
5,2,2,2,E,1.85,62.14,1,,1,1,1
3,1,1,1,,1.57,52.16,1,,1,2,2
4,1,1,2,E,1.7,63.5,1,,1,2,1
5,2,2,2,E,1.83,61.69,1,,1,2,2
6,2,3,2,E,1.65,59.88,2,,1,1,1
